lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,beta.4,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,alpha.21,alpha.22,alpha.23,alpha.24,alpha.25,alpha.26,alpha.27,alpha.28,alpha.29,alpha.30,alpha.31,kappa
# Adaptation terminated
# Step size = 0.357599
# Diagonal elements of inverse mass matrix:
# 0.0136245, 0.014808, 0.0147728, 0.0116819, 0.0439165, 0.0331645, 0.0359427, 0.0451139, 0.037174, 0.0294374, 0.0480676, 0.022318, 0.0394071, 0.0338102, 0.0541446, 0.0412723, 0.0475016, 0.0543884, 0.0322442, 0.0416619, 0.0513529, 0.0408071, 0.0171041, 0.0212399, 0.0505092, 0.0373677, 0.0375779, 0.0381106, 0.0853528, 0.0262815, 0.0316089, 0.0556026, 0.0433811, 0.0401023, 0.0403887, 0.0200535
1476.75,0.80664,0.357599,4,15,0,-1460.9,1.72637,1.70565,1.68604,2.36703,-0.0581259,0.282319,0.066184,-0.0649192,0.499419,0.258206,-0.197605,0.758026,0.274327,0.0562764,-0.630824,0.174349,-0.420377,-0.423787,0.587788,0.274192,-0.27073,-0.0351613,1.76722,1.15902,-0.229585,0.0622107,-0.0572786,-0.2534,-1.36108,0.531298,0.510028,-1.14354,-0.0815417,-0.277695,-0.144673,0.755487
1472.19,0.675666,0.357599,3,7,0,-1454.63,1.70598,1.55358,1.76957,2.32204,0.281457,0.389892,0.0297314,-0.187678,0.0825043,0.0206122,-0.606682,0.688388,0.0600166,0.175952,-0.161356,-0.0513019,-0.462444,0.298165,0.492121,-0.142248,-0.394644,0.00880312,1.66166,1.09577,-0.388427,0.39201,0.120031,-0.231053,-1.2144,0.793296,0.441662,-1.06413,-0.228344,-0.206435,-0.0158803,0.570114
1473.17,0.884096,0.357599,4,15,0,-1448.14,1.70126,1.65222,1.76373,2.42879,-0.6995,-0.0130049,0.335304,-0.0422341,0.30311,0.415014,-0.274242,0.63908,0.435217,0.491785,-1.00187,0.315285,-0.0251627,-0.683514,0.639276,-0.0869768,-0.371641,-0.441845,1.54885,1.15039,-0.102446,0.341992,0.413131,0.134471,-0.970022,0.478073,0.358716,-0.0796961,0.0326937,0.0592689,-0.0990351,0.51675
1474.05,0.954048,0.357599,4,15,0,-1456.14,1.88994,1.86481,1.69894,2.4064,0.0166934,0.0842107,-0.0972212,-0.139757,0.245674,0.211746,-0.83058,0.506166,0.488025,0.525488,-0.743411,0.17868,-0.731116,-0.603607,0.547709,0.00281556,-0.65848,-0.157982,1.50507,1.08491,-0.115252,0.181665,0.0454304,-0.0967053,-1.18015,0.417763,0.409338,-0.777032,0.153742,0.0291464,-0.00503903,0.574431
1477.59,0.84554,0.357599,4,15,0,-1452.27,1.85002,1.86905,2.11666,2.65644,-0.458386,0.0267898,-0.190665,-0.427008,0.013213,-0.00646913,-0.699261,0.342924,0.234826,0.306506,-1.04296,-0.0439849,-0.925979,-0.938549,0.336048,-0.22727,-1.00194,-0.438749,1.47447,0.897045,-0.430058,-0.0125526,-0.187906,-0.26909,-1.62943,0.295493,0.232652,-1.06613,-0.421624,-0.265604,-0.261032,0.6432
1479.26,0.871356,0.357599,4,15,0,-1458.01,2.0461,2.07335,2.16488,2.70843,-0.583777,-0.455874,-0.174303,-0.18943,-0.0790912,-0.155805,-0.631342,0.436015,-0.374103,-0.28415,-0.874729,-0.452686,-0.813464,-0.252272,0.0919356,-0.576968,-0.44771,-0.494066,1.43615,0.675974,-0.543123,0.0340366,-0.0594737,-0.32599,-1.06039,0.304668,-0.0151249,-0.712388,-0.530431,-0.336121,-0.505505,0.632921
1476.89,0.860854,0.357599,4,15,0,-1463.3,2.06037,1.97159,2.03958,2.61026,-0.302924,0.16438,-0.293301,-0.469085,0.0212572,-0.0329609,-1.01584,0.24709,0.242248,0.351269,-0.93622,0.0607122,-0.594163,-0.791605,0.357933,-0.400259,-1.09259,-0.593911,1.44681,0.85397,-0.631066,0.0161317,-0.14332,-0.237414,-1.43609,0.321654,0.259434,-1.35143,-0.421563,-0.249888,-0.3511,0.658515
1469.72,0.696008,0.357599,3,15,0,-1454.68,1.83566,1.8288,1.9122,2.59435,-0.68505,-0.0979772,0.00830434,-0.591188,-0.261751,-0.169823,-0.808414,0.486032,-0.418513,-0.221871,-0.808455,-0.168718,-0.812129,-0.140165,0.226583,-0.434055,-0.677782,-0.142161,1.44535,0.873265,-0.588604,0.251861,0.0883932,-0.129555,-1.06438,0.452783,0.0477571,-1.28743,-0.462353,-0.197564,-0.362072,0.743334
1471.97,1,0.357599,4,15,0,-1453.48,1.81458,1.80169,1.91327,2.6592,-0.22461,-0.115821,-0.24664,0.00129409,0.272446,0.0352332,-0.486781,0.321907,0.0306777,0.305787,-0.889441,-0.0647531,-0.18998,-0.656385,0.0597446,-0.277262,-0.715357,-0.806039,1.54516,0.903717,-0.593923,-0.101351,-0.400921,-0.344101,-1.38707,0.258702,0.344471,-0.497744,-0.289145,-0.409454,-0.475345,0.430282
1476.55,0.992204,0.357599,4,15,0,-1457.89,1.9271,1.87676,1.92034,2.66644,-0.510063,-0.123476,0.0690129,-0.496429,-0.222367,-0.246197,-0.62456,0.502668,-0.0203605,-0.0969257,-0.701298,-0.251415,-0.708779,-0.218187,0.465516,-0.32267,-0.761612,-0.0839292,1.33378,0.78542,-0.273838,0.253236,0.095609,-0.0877178,-0.829689,0.46232,-0.000355369,-0.975187,-0.413496,-0.0966024,-0.155914,0.685794
1477.9,0.994075,0.357599,4,15,0,-1459.53,1.79606,1.7651,1.85094,2.3875,-0.305665,0.246486,-0.428635,-0.212154,0.473666,0.253579,-0.86452,0.515237,0.155699,0.369933,-0.711113,-0.074627,-0.289179,-0.34759,0.200007,-0.0507037,-0.670785,-0.26611,1.78326,1.04318,-0.294103,0.302945,-0.179594,-0.176904,-1.33762,0.580755,0.328832,-0.803683,-0.559405,-0.121461,-0.156817,0.56988
1479.71,0.943225,0.357599,4,15,0,-1460.29,1.83283,1.79023,1.83198,2.52084,-0.234536,0.0570066,0.125876,-0.020569,0.0459306,-0.248798,-0.417397,0.619663,0.18577,-0.134772,-0.717352,-0.180327,-0.357791,0.0232958,0.458819,-0.369678,-0.368221,-0.302218,1.40332,0.91062,-0.483872,0.0780235,0.31748,-0.0517878,-1.23431,0.401056,0.573049,-0.726,-0.259117,0.0802347,-0.224295,0.507395
1477.33,0.938003,0.357599,4,15,0,-1459.17,1.94303,1.82499,1.96345,2.52827,-0.266822,-0.0709811,-0.102578,-0.337465,-0.042087,-0.107385,-0.118017,0.640843,-0.242293,-0.12949,-0.628898,-0.203926,-0.723519,-0.492102,0.398389,-0.208019,-0.549183,-0.250944,1.48408,0.811496,-0.438883,-0.107105,0.010696,-0.0600328,-0.655911,0.535901,0.277033,-0.188363,-0.174106,-0.180559,-0.524782,0.458853
1477.64,0.988506,0.357599,3,7,0,-1463.55,1.94819,1.82643,1.9941,2.52641,-0.35256,0.00346863,0.140402,-0.189923,-0.279792,-0.0271571,-0.355161,0.645641,-0.28749,0.0194632,-0.629648,-0.205635,-0.785493,-0.366045,0.37111,-0.295031,-0.519202,-0.295773,1.43565,0.85626,-0.320342,-0.0261401,0.23277,-0.205349,-0.577981,0.418934,0.253812,-0.443809,-0.257785,0.0669784,-0.634158,0.45674
1477.22,0.98457,0.357599,3,7,0,-1464.44,1.88927,1.97038,2.00038,2.57335,-0.346664,-0.172367,-0.328665,-0.213854,0.342598,0.0309715,-0.735744,0.18055,0.306159,0.151311,-0.881858,-0.0184296,-0.0756538,-0.450457,0.155131,-0.267669,-0.62451,-0.456193,1.43393,0.79897,-0.401339,0.211853,-0.338355,-0.218567,-1.45035,0.307456,0.0872333,-0.949493,-0.463045,-0.579771,-0.0365655,0.535374
1477.99,0.83919,0.357599,4,15,0,-1462,1.96568,1.85546,1.99968,2.54615,-0.414931,0.00780365,0.145812,-0.254906,-0.330503,-0.0515114,-0.559231,0.658349,-0.356446,0.0528756,-0.680276,-0.277263,-1.03393,-0.412688,0.393722,-0.321693,-0.583265,-0.404121,1.52256,0.868083,-0.414111,-0.0942924,0.220579,-0.17427,-0.870731,0.398616,0.207158,-0.855205,-0.348573,-0.153632,-0.592184,0.593379
1481.42,0.929479,0.357599,3,7,0,-1464.64,1.99142,1.97446,1.94619,2.67608,-0.698436,-0.130261,-0.18291,-0.300723,0.123014,-0.161457,-0.65218,0.495846,-0.109172,0.153908,-0.631401,-0.284941,-0.63285,-0.340528,0.114438,-0.186274,-0.302065,-0.440816,1.44151,0.689626,-0.479099,0.169041,0.0429713,-0.137567,-1.02216,0.385235,0.228769,-0.813636,-0.668255,-0.433844,-0.702136,0.674781
1483.22,0.904022,0.357599,4,15,0,-1467.14,1.90683,1.85769,2.01499,2.51862,-0.611553,0.0367879,0.0032591,-0.22821,0.178462,0.031045,-0.525078,0.536218,0.038558,0.228573,-0.6775,-0.20386,-0.430456,-0.276648,0.243699,-0.262451,-0.259047,-0.524538,1.59286,0.819445,-0.410777,0.272853,0.117442,-0.0961001,-1.07369,0.472095,0.302185,-0.750913,-0.579296,-0.276802,-0.572209,0.742109
1478.8,0.81848,0.357599,3,7,0,-1465.32,1.91974,1.89569,1.90482,2.6262,-0.567919,-0.192827,0.0402131,-0.233625,0.0592041,0.110628,-0.564035,0.427994,0.128304,0.212013,-1.09149,-0.0508342,-0.432068,-0.651085,0.460214,-0.266026,-1.14618,-0.205505,1.47948,1.01478,-0.70709,0.057808,-0.167174,-0.225517,-0.877059,0.439763,-0.00132988,-0.587282,0.030463,-0.0913736,-0.470519,0.472907
1480.46,0.955,0.357599,3,7,0,-1462.2,1.91981,1.89784,1.89586,2.61368,-0.654235,-0.0899046,-0.0434129,-0.215107,0.171437,0.0290724,-0.767311,0.295208,0.185313,0.169401,-0.909969,0.103341,-0.544787,-0.471559,0.157302,-0.536575,-0.826004,-0.183908,1.48553,0.956397,-0.609839,0.101452,-0.166309,-0.212473,-0.850341,0.331802,-0.0677217,-0.491966,-0.1109,-0.508402,-0.498307,0.457292
1474.83,0.799448,0.357599,3,15,0,-1459.07,1.86372,1.9044,2.01851,2.5509,-0.112808,0.307593,-0.28841,-0.262267,0.0321532,-0.16545,-0.20318,0.581892,-0.0126066,0.147661,-0.885053,0.057344,-0.644909,-0.368463,0.566781,-0.612251,-0.569145,-0.657283,1.47691,0.702696,-0.0572706,0.251098,-0.269149,-0.196473,-1.33504,0.114719,0.223905,-0.88194,-0.366113,-0.215282,-0.403728,0.502199
1476.18,0.912266,0.357599,4,15,0,-1455.85,1.91564,1.91405,2.02098,2.55871,-0.742031,-0.405381,0.0492025,-0.211812,0.118871,0.183253,-0.999954,0.347896,0.168947,0.115152,-0.673203,-0.157266,-0.348564,-0.661577,0.160378,-0.0204045,-0.672442,-0.21726,1.41639,0.815643,-0.755297,0.196025,0.137425,-0.201731,-1.18284,0.700079,-0.0463677,-0.790233,-0.250954,-0.204763,-0.241229,0.540382
1475.94,0.866214,0.357599,4,15,0,-1455.06,1.75383,1.84436,1.85903,2.44543,-0.182785,-0.00990104,0.140472,-0.192733,0.376773,0.0312909,-0.459638,0.348204,0.444678,0.0243226,-0.558315,0.535987,-0.0986252,-0.323702,0.353402,-0.166508,-0.801313,-0.200624,1.49685,0.905022,-0.521117,0.257023,0.300807,0.0921843,-1.23161,0.543878,0.139452,-0.640079,-0.456843,-0.118297,-0.167714,0.49188
1473.84,0.833863,0.357599,3,7,0,-1450.2,1.86289,1.81886,1.94506,2.41884,-0.137312,-0.0764968,0.186181,0.0557246,0.400816,0.131366,-0.225941,0.48138,0.0455915,0.334429,-0.499703,0.185953,-0.22047,-0.352939,0.0335312,-0.136208,-0.985823,-0.199692,1.53629,0.8288,-0.638574,-0.0364163,0.129913,0.0138539,-1.26567,0.668228,0.171865,-0.759572,-0.696266,-0.125685,-0.0299469,0.49645
1473.71,0.873239,0.357599,4,15,0,-1450.01,1.67885,1.66323,1.87553,2.36545,-0.31291,0.291202,-0.00570578,-0.0953655,0.0927317,0.153141,-0.691192,0.811201,0.548491,0.324165,-0.816596,-0.0712746,-0.425633,-0.2523,0.747785,-0.152896,-0.0457594,-0.34358,1.76216,1.1923,0.227461,0.361621,0.149328,-0.390117,-0.567575,0.521997,0.292983,-0.540359,0.0729313,-0.106646,-0.32459,0.634618
1477.49,0.887901,0.357599,4,15,0,-1452.38,1.73758,1.77296,1.884,2.47704,-0.0261745,-0.018909,0.035306,0.0731565,0.392776,0.230667,-0.376516,0.511737,-0.116052,0.285494,-0.803033,0.166109,-0.159946,-0.259299,0.222267,-0.324153,-0.791814,-0.160031,1.64658,0.930941,-0.776205,0.243092,0.151641,0.168667,-1.3021,0.650856,0.495128,-0.870639,-0.538543,0.0276474,0.109007,0.575864
1486.39,0.86506,0.357599,3,15,0,-1465.12,1.74381,1.78661,1.70897,2.37592,0.149355,0.334349,-0.0146574,-0.0679943,0.431003,0.116926,-0.396838,0.502461,0.17669,0.508407,-0.77366,0.0651455,-0.265393,-0.0195465,0.49476,-0.142117,-0.627968,-0.209342,1.64659,1.02546,-0.321131,0.258459,0.152602,-0.0910659,-1.04398,0.527763,0.324324,-0.796026,-0.180647,0.126983,-0.0824136,0.554641
1480.81,0.76746,0.357599,3,7,0,-1471.4,1.7238,1.58523,1.86237,2.41651,-0.254278,0.099264,0.0457192,-0.052637,0.0409878,0.104041,-0.777793,0.453359,0.0664669,0.239487,-0.805826,0.0962824,-0.212928,-0.316623,0.511875,-0.139747,-0.362495,-0.0545081,1.64416,1.12238,-0.278025,0.135818,0.192809,-0.161462,-1.2628,0.746291,0.2215,-0.91796,-0.29547,0.277152,-0.209221,0.713019
1479.01,0.853407,0.357599,3,7,0,-1465.33,1.73312,1.80632,1.66154,2.34803,-0.500232,0.156835,0.203176,0.166466,0.292828,0.0410522,-0.731421,0.666919,0.18588,0.333231,-0.523292,0.187922,-0.420534,-0.735466,0.512888,-0.289769,-0.450174,-0.321417,1.72415,1.24265,-0.38097,0.223334,0.476538,-0.191058,-1.2818,0.57279,0.240903,-0.668969,-0.0578349,0.0639273,-0.257411,0.660402
1481.47,0.986039,0.357599,4,15,0,-1463.51,1.71624,1.67323,1.8176,2.45105,-0.605722,0.289007,-0.00199294,0.251291,0.29611,0.0543159,-0.276558,0.780383,0.15743,0.157977,-0.610972,0.120729,-0.452211,-0.483993,0.347568,-0.156028,-0.148177,-0.169094,1.5439,1.12982,-0.166511,0.196176,0.0878975,-0.247109,-0.901793,0.480905,0.0927686,-0.639944,-0.516074,-0.0566026,-0.257233,0.483466
1480.61,0.949848,0.357599,4,15,0,-1466.34,1.85999,1.78341,1.80765,2.46335,-0.630237,-0.0389768,-0.138147,0.0509028,0.244525,0.0466506,-0.641214,0.531488,-0.168113,0.35812,-0.78653,-0.0319366,-0.473839,-0.38396,0.746705,-0.0266743,-0.471714,-0.0270661,1.75407,0.946829,-0.449419,0.289175,-0.0164851,-0.162988,-1.07633,0.428584,0.312713,-1.0487,-0.157646,-0.269771,-0.307697,0.536264
1476.35,0.879629,0.357599,3,7,0,-1461.2,1.73953,1.79216,1.8744,2.43944,-0.625779,-0.12991,-0.0647284,-0.10294,0.363441,-0.120969,-0.737438,0.529755,-0.146094,0.468711,-0.659581,0.0542996,-0.501291,-0.770448,0.621953,-0.119376,-0.500904,-0.197441,1.70734,1.06751,-0.244347,-0.0602031,-0.0607409,0.0365496,-1.117,0.402097,0.2268,-1.12326,-0.284139,-0.149544,-0.0917173,0.48757
1479.32,0.994038,0.357599,4,15,0,-1461.93,1.75085,1.76211,1.83505,2.45929,-0.0367194,0.178081,0.115078,-0.0767441,-0.00322947,0.351858,-0.366752,0.617023,0.549908,0.0663972,-0.745318,-0.0880117,-0.206663,0.0566417,0.292428,-0.337659,-0.571831,-0.456478,1.69308,1.0543,-0.343316,0.306405,0.322678,-0.349646,-1.01882,0.584733,0.176948,-0.324625,-0.44203,-0.115923,-0.409392,0.529241
1478.02,0.853134,0.357599,3,7,0,-1462.31,1.77444,1.59442,1.75086,2.38785,-0.146499,-0.0991502,0.174398,-0.0666134,0.179917,-0.0313255,-0.268428,0.681215,-0.108169,0.378883,-0.501075,0.422574,-0.275992,-0.796742,0.471148,-0.187695,-0.32216,-0.473833,1.6291,0.982248,-0.239755,0.528988,0.27998,-0.044823,-0.982969,0.507905,0.133531,-0.862825,0.0597423,-0.0127658,-0.218603,0.61018
1481.77,0.9345,0.357599,4,15,0,-1464.85,1.73537,1.6347,1.77589,2.39274,-0.271622,0.326973,-0.151131,-0.159549,0.260237,0.358261,-0.560114,0.648886,0.335116,0.215632,-0.700424,-0.35086,-0.230745,-0.0733365,0.384827,-0.121803,-0.621006,-0.0606187,1.54775,1.00355,-0.239569,0.0755061,-0.0574057,-0.0833864,-0.731084,0.535289,0.498819,-0.361302,-0.525798,-0.11235,-0.156506,0.499211
1482.4,0.987064,0.357599,4,15,0,-1467.27,1.7582,1.66009,1.76442,2.3909,-0.06675,-0.105881,0.0187054,0.336059,0.491531,0.0346868,-0.184035,0.760282,0.217428,0.537991,-0.646334,0.10895,-0.336826,-0.405954,0.467267,-0.0822232,-0.145752,-0.425673,1.7205,1.17182,-0.15757,0.324835,0.357986,-0.26298,-0.925471,0.512608,0.381539,-0.824882,-0.119634,-0.200561,-0.0677235,0.586563
1480.19,0.843212,0.357599,3,7,0,-1463.24,1.70805,1.73251,1.75793,2.42308,-0.413003,0.267667,0.121501,-0.243172,0.144647,-0.14904,-0.645321,0.493461,0.1533,0.117347,-0.45228,0.205961,-0.565915,-0.0990479,0.461752,-0.268103,-0.778186,-0.351728,1.66693,1.12754,-0.337945,0.40108,-0.00613809,0.168408,-0.947593,0.503812,0.419853,-0.655608,-0.00810282,-0.08169,0.330431,0.462108
1477.48,0.752793,0.357599,4,15,0,-1459.8,1.89795,1.8875,1.93143,2.57534,-0.332224,-0.413135,-0.35905,-0.226092,-0.177293,0.130056,-0.352717,0.226361,0.12063,0.0975318,-1.03351,-0.343248,-0.0784016,-0.567503,0.42753,-0.413514,-0.743184,-0.440895,1.51744,0.944234,-0.544794,-0.0459761,-0.164021,-0.375285,-1.43209,0.323731,0.417318,-0.655959,-0.420376,-0.191775,-0.515453,0.672637
1477.05,0.897304,0.357599,4,15,0,-1458.59,1.90946,1.78435,1.86609,2.59921,-0.306194,0.395046,-0.0573646,-0.175154,0.0233244,-0.0099806,-0.613263,0.608218,-0.0882595,0.134645,-0.693703,0.0393355,-0.844377,-0.225602,0.0668231,-0.461413,-0.361735,-0.477753,1.38674,0.730458,-0.232209,0.283522,0.054069,-0.0344766,-0.879118,0.269742,-0.0958092,-0.820692,-0.288611,-0.182216,-0.220215,0.411278
1480.91,0.951283,0.357599,4,15,0,-1461.1,1.76761,1.58347,1.78365,2.3999,-0.171746,-0.117385,0.20733,-0.204477,0.211904,0.470665,-0.432923,0.673503,0.288429,0.398502,-0.617777,0.0356664,-0.213071,-0.175377,0.424996,-0.395534,-0.541703,-0.421944,1.6947,1.15918,-0.288625,0.298884,0.242346,-0.0474948,-1.31478,0.446147,0.370621,-0.207133,-0.448655,-0.0720967,-0.200939,0.776568
1480.98,0.755425,0.357599,3,15,0,-1456.86,1.58088,1.72649,1.74579,2.3793,-0.186105,0.237503,-0.0405441,0.20307,0.317096,-0.111937,-0.453644,0.682317,0.152455,0.0363038,-0.58093,0.112281,-0.233774,-0.334772,0.537317,-0.0384237,-0.765594,-0.269637,1.70775,0.941549,-0.11946,0.330994,0.118603,-0.0199271,-0.757749,0.746144,0.461009,-1.04469,0.182919,0.0635135,0.0623973,0.47816
1480.84,0.890997,0.357599,3,7,0,-1465.88,1.82998,1.64181,1.71048,2.33365,-0.191976,0.258306,-0.0134861,0.186799,0.397101,-0.167761,-0.103454,0.686879,0.288888,0.232672,-0.618414,0.217335,-0.420909,-0.2063,0.573152,0.169303,-0.214253,-0.359741,1.64986,1.03791,-0.033448,0.160266,-0.0268053,0.064402,-0.771495,0.770094,0.407862,-0.541864,-0.377336,-0.0578224,-0.389046,0.567476
1475.18,0.926668,0.357599,4,31,0,-1459.21,1.43058,1.56714,1.49918,2.20119,-0.229508,0.199692,0.455341,-0.0494876,0.290556,0.738598,-0.528259,0.812681,0.305276,0.614177,-1.06083,0.139426,0.115183,-0.127873,0.615393,-0.192508,-0.56144,0.0361497,1.94951,1.25775,-0.154365,0.616942,0.545348,0.0581394,-1.14252,0.56268,0.58191,-0.368827,-0.0993628,0.120032,0.149513,0.642117
1476.97,0.965275,0.357599,4,15,0,-1460.4,1.44056,1.46048,1.58769,2.21244,0.0710072,0.474455,0.084291,0.331097,0.536192,-0.0728578,-0.158087,0.857082,0.46526,0.360946,0.024002,0.33936,-0.446909,-0.0356172,0.721344,0.163689,-0.445599,-0.0400699,1.79487,1.22096,-0.0445498,0.308921,0.131915,0.192695,-0.52919,0.913046,0.551167,-0.510696,0.173349,0.117937,-0.23619,0.589238
1477.9,0.889993,0.357599,4,15,0,-1457.03,1.68993,1.577,1.71882,2.34017,-0.226388,0.0468199,0.364109,-0.154492,0.211378,0.565131,-0.470061,0.717091,0.245546,0.549613,-1.23007,0.0709619,0.0647658,-0.248427,0.467588,-0.218379,-0.263839,-0.217619,1.6138,1.01532,-0.134404,0.538639,0.439941,-0.0660959,-1.18663,0.464848,0.477439,-0.481436,-0.327722,-0.0703648,0.194714,0.595304
1478.83,0.931759,0.357599,3,15,0,-1460.91,1.65306,1.69825,1.64873,2.32739,0.241664,0.462065,-0.171767,-0.144811,0.536859,0.263261,-0.193245,0.690213,-0.0439849,0.517204,-0.205028,0.00642311,-0.251113,0.0465659,0.531752,-0.234388,-0.294387,-0.122216,1.82127,1.11549,0.178988,0.420558,0.205503,0.199965,-1.01235,0.576801,0.422801,-0.615272,-0.154277,0.0108325,-0.00153231,0.528192
1474.23,0.91822,0.357599,3,15,0,-1456.01,1.49946,1.38096,1.45091,2.17913,-0.437788,0.219208,0.505404,0.419193,0.28886,0.485456,-0.124862,0.967658,0.805091,0.385807,-0.943958,0.508673,0.034144,-0.189024,0.818562,0.389742,-0.260225,-0.201779,1.93906,1.36622,-0.342462,0.510791,0.452435,0.126816,-0.44501,0.933864,0.716428,-0.452282,0.0324258,0.270448,0.116531,0.628173
1477.01,0.958378,0.357599,4,15,0,-1460.92,1.47474,1.51943,1.59518,2.18224,0.327401,0.544174,-0.0803052,0.100501,0.622077,0.357838,-0.190972,0.8402,0.171725,0.536304,-0.270036,0.294204,-0.14788,0.0344937,0.707704,-0.232359,-0.12379,0.196521,1.97182,1.26909,0.233803,0.574752,0.437283,0.154754,-1.23864,0.755375,0.610827,-0.40171,0.154561,0.104186,-0.237775,0.750037
1469.48,0.819365,0.357599,3,7,0,-1457.09,1.52112,1.40117,1.403,2.11831,0.0187765,0.808744,-0.0569385,0.447516,0.529885,0.371302,-0.256217,0.841671,0.596119,0.493729,-0.807149,0.210885,0.0655215,-0.137833,0.86231,-0.171067,-0.493256,0.0375216,1.83693,1.36819,0.202955,0.5795,0.396918,-0.238333,-1.20001,0.738409,0.84355,-0.565462,0.364175,0.0814572,0.0419014,0.793127
1474.13,1,0.357599,4,15,0,-1458.04,1.49858,1.44979,1.58889,2.20794,-0.210918,0.497913,0.230597,0.64302,0.643702,0.580534,-0.47814,0.823431,0.601562,0.553702,-0.703102,0.334659,0.0326475,-0.168691,0.702223,0.00407713,-0.6508,-0.0935011,1.98501,1.21462,0.110692,0.798371,0.37493,-0.0785107,-1.40144,0.868753,0.545654,-0.515593,0.166232,-0.0695933,-0.110065,0.740825
1484.53,0.999836,0.357599,4,31,0,-1461.42,1.83019,1.73629,1.79591,2.45023,-0.254921,-0.166806,0.0265842,0.060394,0.182495,0.177839,-0.346149,0.53683,0.214917,-0.0734612,-0.467531,0.114977,-0.36784,-0.0107638,0.358893,-0.158228,-0.79445,-0.335061,1.62359,0.985703,-0.380181,0.416099,-0.051732,-0.170583,-1.06101,0.436258,0.369706,-0.73999,-0.235283,-0.442786,0.0968568,0.476577
1481.25,0.771976,0.357599,4,15,0,-1468.38,1.70254,1.76388,1.70358,2.47462,-0.220753,0.345387,0.0274327,-0.0542859,0.0347982,0.113888,-0.78984,0.593995,-0.00922924,0.0597164,-0.85581,0.0755777,-0.0703182,-0.373235,0.200801,-0.439944,-0.31913,-0.147483,1.63553,1.20424,-0.263595,0.217269,0.311566,-0.0827202,-0.927602,0.536208,0.211434,-0.84695,-0.318367,-0.0105375,-0.262759,0.510736
1476.75,0.904834,0.357599,3,7,0,-1465.87,1.88614,1.75232,1.91723,2.40512,-0.278902,-0.0730262,-0.102551,0.0171486,0.185587,-0.034455,-0.584852,0.632291,0.285473,0.417983,-0.713895,-0.0725793,-0.583852,-0.727508,0.534576,-0.0180402,-0.29052,-0.323069,1.56153,0.762534,-0.189457,0.202202,-0.3468,0.0361846,-1.04248,0.54269,0.28901,-0.236602,-0.384843,-0.163305,-0.0444792,0.669573
1477.11,0.992907,0.357599,4,15,0,-1458.4,1.70592,1.76535,1.72613,2.4954,-0.109567,0.0721903,0.227055,0.0966595,0.102903,0.110787,-0.587444,0.609281,-0.0508249,0.0400052,-0.757214,0.13449,-0.0945346,-0.0145066,0.269294,-0.247586,-0.247277,-0.179228,1.65669,1.11882,-0.313792,0.0640767,0.381611,-0.113434,-1.42453,0.383407,0.179544,-0.362139,0.0486935,-0.249471,-0.133482,0.408248
1477.79,0.916293,0.357599,3,7,0,-1458.67,1.77306,1.7067,1.89992,2.45027,-0.116881,0.114771,0.10271,-0.353454,0.216744,-0.0622155,-0.172867,0.64924,0.328384,0.34386,-0.321934,0.0332179,-0.432279,-0.405245,0.689183,-0.179021,-0.551843,-0.119232,1.65706,0.877182,-0.0414121,0.505435,0.0424795,-0.156854,-0.32198,0.562111,0.558428,-0.62715,-0.386119,-0.00272678,-0.211223,0.554405
1479.38,0.999256,0.357599,3,7,0,-1463.72,1.9648,1.8219,1.83842,2.51772,-0.395411,-0.0335337,0.0644678,0.0652839,0.213001,0.369909,-0.609793,0.624693,0.00641148,0.182617,-0.806075,0.0206293,-0.187086,-0.205055,0.222635,-0.236373,-0.433106,-0.515398,1.62906,1.16154,-0.409516,0.00895606,0.218962,0.0203545,-1.63629,0.525649,0.160112,-0.77024,-0.398472,-0.165867,-0.0716069,0.536157
1484.09,1,0.357599,3,7,0,-1470.25,1.72013,1.8004,1.84135,2.42876,-0.593376,0.00461201,-0.0201531,0.000905546,0.0439525,0.00557943,-0.582224,0.502615,0.219335,0.319361,-0.946574,0.0904993,-0.188024,-0.0699065,0.501907,-0.072499,-0.699477,-0.524391,1.54717,0.939739,-0.411471,0.136878,0.0663562,0.0138754,-1.42214,0.371737,0.469605,-0.644914,-0.231884,-0.233256,-0.102959,0.655686
1482.61,0.895632,0.357599,4,15,0,-1468.89,1.6411,1.7174,1.82343,2.41174,0.0392983,0.0853812,0.119651,-0.119898,0.120865,0.226487,-0.404783,0.679341,-0.10788,0.0629839,-0.497426,-0.02262,-0.675175,-0.5643,0.501671,-0.294658,-0.391997,-0.120563,1.69804,1.11951,-0.251811,0.287145,0.10224,-0.182684,-0.722037,0.660836,0.249758,-0.943926,-0.204937,-0.121343,-0.346354,0.473035
