lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,beta.4,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,alpha.21,alpha.22,alpha.23,alpha.24,alpha.25,alpha.26,alpha.27,alpha.28,alpha.29,alpha.30,alpha.31,kappa
# Adaptation terminated
# Step size = 0.353006
# Diagonal elements of inverse mass matrix:
# 0.0161009, 0.0169884, 0.0166236, 0.013645, 0.0475857, 0.0327808, 0.0372598, 0.0485971, 0.0348495, 0.037434, 0.0525685, 0.0275391, 0.0410617, 0.0367249, 0.0704779, 0.0426119, 0.0500641, 0.0522695, 0.0311296, 0.0443528, 0.0653784, 0.0472225, 0.0198281, 0.0243012, 0.0475171, 0.0375727, 0.0394293, 0.0491096, 0.0758509, 0.0304844, 0.0312909, 0.0578402, 0.0558357, 0.0449262, 0.0466869, 0.0240602
1483.92,0.805586,0.353006,3,15,0,-1465.15,1.77752,1.74064,1.82158,2.45933,-0.179293,-0.0396355,-0.00838091,-0.0956608,-0.16237,0.214829,-0.669444,0.510722,0.311036,0.252239,-0.507079,-0.11214,-0.388758,-0.347856,0.474048,-0.0759878,-0.570817,-0.0226486,1.61021,1.0591,-0.570287,0.149176,0.235592,0.233623,-0.96867,0.16531,0.277508,-0.868913,-0.234626,-0.132693,-0.0499489,0.517268
1476.62,0.84976,0.353006,3,7,0,-1465.77,1.90304,1.84098,1.88572,2.51774,-0.355666,-0.0338891,0.222187,-0.0854231,0.393113,-0.312935,-0.772915,0.477474,-0.0700175,0.157518,-0.936801,0.00906747,-0.391522,-0.289677,0.333009,-0.407705,-0.689957,-0.577209,1.53223,0.83225,-0.156342,0.245878,0.069201,-0.516948,-1.283,0.903383,0.133675,-0.751079,-0.188901,0.0490329,-0.223195,0.522499
1476.9,0.969462,0.353006,4,15,0,-1457.2,1.92604,1.88568,1.98249,2.55783,-0.359831,0.0784067,-0.363849,-0.272931,-0.280368,0.20705,-0.360142,0.496395,0.172534,0.128131,-0.666768,-0.168845,-0.424718,-0.471987,0.323005,-0.226174,-0.538278,-0.529919,1.58963,1.00947,-0.587374,-0.0342202,-0.0623859,0.0595115,-0.945208,-0.146446,0.323059,-0.69111,-0.504063,-0.506162,-0.322529,0.551596
1476.7,0.826135,0.353006,4,15,0,-1456.83,1.8308,1.89525,1.90106,2.62229,-0.47215,-0.0204315,-0.17908,-0.0576918,-0.0969335,0.277554,-0.205287,0.369933,0.362904,0.0700823,-0.868797,0.0449508,-0.455772,-0.0782539,0.354377,-0.529799,-0.288218,-0.572469,1.48636,1.05943,-0.548223,0.0535803,-0.0358884,-0.147006,-0.756392,0.0384065,0.342146,-0.599784,-0.337236,-0.374266,-0.219222,0.499084
1478.78,0.936693,0.353006,4,15,0,-1457.51,1.71267,1.54674,1.65101,2.29593,-0.101816,0.215417,0.056509,0.129105,0.517219,0.359793,-0.231416,0.539121,0.0689088,0.344428,-0.641456,-0.183087,-0.54574,-0.185408,0.779486,0.16154,-0.624535,0.00944749,1.76308,1.19849,-0.169274,0.256294,0.37679,-0.331585,-1.02998,0.616055,0.575626,-0.442431,0.179673,0.172375,-0.000577712,0.721674
1480.08,0.932422,0.353006,4,15,0,-1460.91,1.72765,1.69196,1.7701,2.39433,-0.276405,0.121336,0.174471,-0.0674698,-0.000229517,0.0851797,-0.519678,0.794207,0.404565,0.397234,-0.558303,0.35333,-0.00318814,-0.241614,0.319574,-0.373216,-0.369457,-0.436303,1.59343,0.991153,-0.237552,0.228651,-0.0395098,0.312788,-0.750102,0.606682,0.270188,-0.720402,-0.56089,-0.209259,-0.195012,0.393284
1486.63,0.817887,0.353006,3,7,0,-1463.93,1.71703,1.70628,1.7458,2.43593,-0.339093,0.21663,0.288167,0.0887721,0.362456,0.0820789,-0.160372,0.579567,0.393622,0.374994,-0.890945,0.0712842,-0.535125,-0.0963388,0.400499,-0.154472,-0.5531,-0.273585,1.72512,1.05922,0.0290907,0.386724,0.0123011,0.0339368,-0.800343,0.40075,0.213753,-0.613879,-0.122043,0.0423275,-0.331825,0.493233
1485.1,0.918511,0.353006,4,31,0,-1475.44,1.82852,1.80898,1.85806,2.42466,-0.138704,-0.0241687,-0.199051,-0.0715363,-0.0781423,0.127982,-0.673261,0.670622,-0.154,0.170117,-0.43072,0.0215073,-0.15426,-0.474788,0.32638,-0.124302,-0.530987,-0.499824,1.50351,1.02246,-0.537017,0.0256362,0.156957,-0.0790588,-1.12169,0.605846,0.453816,-0.611403,-0.207659,-0.270651,-0.0774403,0.530466
1486.89,0.953058,0.353006,4,15,0,-1474.21,1.75155,1.72216,1.7784,2.36964,-0.33747,0.138724,0.229435,-0.108732,0.536835,0.291715,-0.247524,0.567789,0.352698,0.488833,-0.79592,0.199337,-0.497154,-0.0352437,0.629159,-0.249399,-0.393905,-0.0374931,1.67108,1.02095,-0.0268801,0.374388,0.075699,0.0100987,-0.764135,0.520952,0.231077,-0.68516,-0.151655,-0.0848389,-0.156771,0.507769
1483.2,0.774324,0.353006,4,15,0,-1467.43,1.86716,1.79936,1.96694,2.55448,-0.468364,0.117919,0.0415488,-0.333152,0.341565,0.109317,-0.393427,0.389838,0.266156,0.310825,-0.976896,0.0149889,-0.740626,-0.225932,0.3831,-0.354548,-0.573489,-0.243151,1.59897,0.923227,-0.221603,0.177237,-0.107384,-0.188349,-0.582248,0.349183,0.0371852,-1.07225,-0.263174,-0.3065,-0.358839,0.475762
1485.62,0.871026,0.353006,4,15,0,-1471.13,1.97127,1.97502,1.90826,2.54948,-0.335569,0.00967398,-0.331599,-0.0492639,-0.140517,0.0786265,-0.419759,0.472517,-0.0723649,0.0800661,-0.744031,-0.25507,-0.256886,-0.503895,0.30061,-0.153507,-0.614587,-0.461354,1.40293,0.868773,-0.523076,-0.169635,-0.0321866,-0.396062,-1.06889,0.420198,0.251879,-0.569228,-0.325861,-0.0602788,-0.417609,0.568822
1480.81,0.750113,0.353006,3,7,0,-1465.62,1.86059,1.83755,1.98128,2.59068,-0.23446,-0.251231,-0.0684504,0.0363173,-0.203335,0.0350435,-0.507682,0.440797,0.0188421,0.00372957,-0.522594,-0.38271,-0.293297,-0.669527,0.218506,-0.24999,-0.436024,-0.460813,1.71446,0.866801,-0.47579,-0.0935392,0.182125,-0.19977,-1.24457,0.366497,0.211764,-0.736407,-0.154763,-0.340091,-0.350574,0.587556
1483.03,0.898106,0.353006,3,15,0,-1465.58,1.94933,1.93208,2.06535,2.60759,-0.230956,-0.347961,0.108788,0.0769961,0.091883,0.102009,-0.608097,0.417774,0.0182468,-0.0240631,-0.68814,-0.318111,-0.376933,-0.688893,0.338196,-0.185042,-0.420476,-0.537778,1.43156,0.850304,-0.386601,-0.011759,0.0776416,-0.313262,-1.2105,0.377884,0.452876,-0.892157,-0.466537,-0.286286,-0.480501,0.520252
1472.12,0.665366,0.353006,3,7,0,-1460.11,1.8484,1.80238,1.7906,2.50274,-0.353119,0.114387,-0.172452,-0.251655,-0.245159,-0.365916,-0.762856,0.60883,0.0967408,0.364325,-0.960553,0.234674,-0.725893,-0.531502,0.401278,-0.895833,-0.626614,-0.270237,1.55135,0.832387,-0.26163,-0.068663,0.0532147,0.133926,-0.898005,0.454964,0.0781692,-0.657684,-0.309365,-0.138853,-0.608435,0.557653
1478.26,0.907841,0.353006,4,15,0,-1452.18,1.63685,1.68483,1.88699,2.36567,-0.266266,0.243617,0.145935,0.107358,0.185405,-0.0733957,-0.194118,0.546833,0.36845,0.567472,-0.471355,-0.0775205,-0.196945,-0.0671851,0.54254,0.155911,-0.417416,0.0642065,1.70793,1.02119,0.00804935,0.135009,0.420206,-0.259472,-1.25757,0.712072,0.243579,-0.691788,-0.251531,-0.363121,-0.107699,0.498827
1477.14,0.85179,0.353006,3,7,0,-1460.43,1.7971,1.73197,1.59049,2.45141,-0.283669,0.188111,0.0658013,0.12447,0.215899,0.253208,-0.623163,0.692402,0.163084,-0.27156,-0.835351,-0.0835081,-0.450655,-0.352766,0.660676,0.00716118,-0.159463,-0.27026,1.59527,1.03479,-0.513503,0.350802,0.171354,0.189219,-0.594174,0.737213,0.354375,-0.51091,-0.128362,0.0581611,-0.0297152,0.499931
1471.32,0.793507,0.353006,3,7,0,-1454.49,1.75664,1.63774,1.83904,2.33329,-0.287128,0.178192,0.0876227,0.24876,0.196456,0.0529504,-0.522564,0.610119,0.120859,-0.253631,-0.902005,-0.277034,-0.0647004,-0.551668,0.517454,-0.441298,-0.284465,-0.435074,1.76383,1.13661,0.0541901,0.394459,-0.0447985,0.223246,-1.00332,0.319496,0.202245,-0.290944,-0.306791,0.00174076,-0.290987,0.452077
1488.25,0.946749,0.353006,3,7,0,-1461.18,1.66708,1.78418,1.81211,2.44326,-0.154277,0.0780416,0.0986366,0.0382835,0.0657948,-0.0837733,-0.203331,0.705373,0.065255,0.346136,-0.813132,-0.00304046,-0.241981,-0.325113,0.428257,-0.125841,-0.552628,-0.480894,1.62458,1.11495,-0.049627,0.336167,0.173867,-0.211848,-0.823116,0.569769,0.423523,-0.530141,-0.351686,0.0728737,-0.321659,0.527076
1487.79,0.919551,0.353006,3,7,0,-1475.5,1.73505,1.7515,1.81085,2.49748,-0.382022,0.0604885,-0.0913475,-0.163404,0.310975,0.354966,-0.699132,0.416862,0.254733,0.136215,-0.414964,0.0399098,-0.325463,-0.210243,0.446307,-0.219988,-0.384137,-0.035488,1.60357,0.8784,-0.388399,0.139644,0.0357759,0.0243749,-0.95849,0.460445,0.239085,-0.788413,-0.0465906,-0.255599,-0.0109331,0.479477
1481.81,0.71738,0.353006,3,7,0,-1465.77,1.72765,1.7486,1.82542,2.44104,-0.0395441,-0.0119723,0.390877,0.0396698,0.0202496,-0.1009,-0.166232,0.794632,0.0443157,0.467608,-0.7175,0.0591587,-0.435888,-0.688898,0.559612,-0.376711,-0.621598,-0.441268,1.6013,1.12787,-0.345194,0.240013,0.169585,-0.0478302,-0.838879,0.615999,0.136152,-0.800921,-0.313592,-0.112999,-0.304865,0.599218
1479.39,0.875146,0.353006,4,31,0,-1462.53,1.92903,1.81918,1.83676,2.55742,-0.387064,-0.288909,-0.0920771,-0.0519002,0.361508,0.291447,-0.446036,0.245132,0.0694383,0.25183,-0.812677,-0.10267,-0.330076,-0.140849,0.0575122,-0.043296,-0.684737,-0.413278,1.56461,0.803614,-0.260823,0.182576,-0.191309,-0.185544,-1.11096,0.3376,0.232384,-0.286954,-0.259599,-0.599269,-0.12875,0.487919
1477.56,0.933036,0.353006,4,15,0,-1464.17,1.82948,1.71857,1.72447,2.43651,-0.259918,0.1568,0.0783452,0.01075,-0.215648,-0.0871998,-0.510958,0.808573,0.20035,0.236379,-0.560929,0.114347,-0.446601,-0.61781,0.592753,-0.433338,-0.314309,-0.273207,1.66467,0.780753,-0.431266,-0.0588023,0.385432,-0.0795608,-1.08063,0.506397,0.242013,-1.13645,-0.251716,-0.0679445,-0.391802,0.534435
1469.27,0.779348,0.353006,3,7,0,-1451.81,1.87597,1.76439,1.97568,2.44843,-0.404415,-0.119297,-0.357155,-0.232908,0.446293,0.243903,-0.867352,0.152459,-0.0242646,0.249917,-1.04119,-0.144608,-0.408095,-0.222389,0.20388,-0.156894,-0.672377,-0.344039,1.43437,1.05557,-0.289923,0.395902,-0.212772,-0.124158,-0.720982,0.391095,0.112607,-0.229942,-0.401505,-0.583333,0.0685393,0.551085
1480.93,1,0.353006,3,7,0,-1450.38,1.80113,1.80254,1.73811,2.4868,-0.15209,-0.104797,-0.027527,-0.169692,0.169055,0.0148877,-0.420407,0.760715,0.225287,0.36257,-0.738417,0.265504,-0.383337,-0.324285,0.59697,-0.504295,-0.888393,-0.382036,1.66709,0.758186,-0.208385,0.173038,0.107636,0.0143657,-1.0502,0.533898,0.401658,-1.2386,0.0393846,-0.257723,-0.24045,0.500679
1475.86,0.697443,0.353006,4,15,0,-1458.38,2.0137,1.7012,1.94091,2.63918,-0.447129,0.0214345,0.00718444,-0.136149,0.0617027,0.0160448,-0.744466,0.24666,-0.0669229,-0.00256904,-0.733991,-0.421057,-0.363904,-0.461322,0.112112,-0.0108039,-0.453711,-0.309031,1.38869,1.09256,-0.415826,0.130668,-0.0461245,-0.334076,-1.0118,0.338035,0.112645,-0.292308,-0.644208,-0.316019,-0.244298,0.595142
1473.51,0.842079,0.353006,3,7,0,-1458.27,1.79765,2.03446,1.94183,2.45642,-0.459701,-0.256032,-0.333714,-0.0654475,-0.0502657,0.0253744,-0.933259,0.666763,0.145981,0.112608,-1.01566,-0.0393214,-0.631349,-0.161976,0.559333,-0.307859,-0.89237,-0.308978,1.56889,0.809976,-0.200494,0.0987322,0.0080736,-0.438297,-0.850477,0.499971,0.219179,-0.949787,-0.584084,-0.346345,-0.62709,0.510483
1474.19,0.987747,0.353006,4,15,0,-1458.69,1.75663,1.95451,1.89302,2.50436,-0.245646,0.258869,0.305901,-0.350671,0.355206,0.114814,-0.161929,0.370686,0.0979188,0.415201,-0.513274,-0.108179,-0.31767,-0.534644,0.136963,-0.174844,-0.208609,-0.527856,1.64435,0.983328,-0.513695,0.262948,0.114365,0.019826,-1.36051,0.402275,0.052085,-0.541507,0.00160594,-0.145723,-0.0067409,0.504177
1476.93,0.988783,0.353006,4,15,0,-1455.21,1.92425,1.89497,1.95776,2.64848,-0.210173,-0.586082,0.0777188,-0.552813,0.135133,-0.105181,-0.607326,0.0607038,-0.0514928,0.241293,-1.005,-0.129674,-0.570886,-0.632707,0.144417,-0.30783,-0.303792,-0.0846216,1.42326,0.825371,-0.421218,0.236252,-0.160757,-0.190517,-0.962793,0.444069,0.236901,-0.975875,-0.278545,-0.0969527,-0.455433,0.511248
1482.97,0.986474,0.353006,4,15,0,-1464.63,1.92696,1.91513,1.95791,2.59912,-0.472443,0.137191,-0.213597,0.0119738,-0.113898,0.100884,-0.634495,0.244612,0.0791027,0.181453,-1.17358,-0.133824,-0.401529,-0.253632,0.408752,-0.163043,-0.841722,-0.643061,1.44925,0.808517,-0.372239,-0.14534,0.112448,-0.332956,-1.34725,0.188447,0.108911,-0.789238,-0.0824263,-0.277776,-0.244164,0.636084
1480.41,0.758541,0.353006,3,7,0,-1462.73,1.98736,1.89882,2.0088,2.57707,-0.649611,0.105382,0.0216447,-0.383161,-0.0746209,0.046917,-0.45937,0.256639,0.154649,-0.014092,-1.01321,-0.310542,-0.978687,-0.577257,0.273266,-0.433451,-0.44535,-0.318809,1.44582,0.819595,-0.517389,0.0121663,-0.306938,-0.0586157,-1.23775,0.465292,0.337611,-1.0889,-0.569456,-0.00223178,-0.341147,0.570794
1482.23,0.849082,0.353006,3,15,0,-1461.84,1.88696,1.76679,1.9297,2.54492,-0.343367,-0.364239,-0.23365,-0.321524,0.125951,0.0192117,-0.715723,0.68359,-0.118494,0.339849,-0.755744,-0.174397,-0.236894,-0.33879,0.37602,-0.0738084,-0.747807,-0.640917,1.46602,0.891754,-0.385934,0.150771,-0.0753125,-0.496928,-1.01852,0.348792,0.0888555,-0.699367,-0.227727,-0.484928,-0.106121,0.614447
1476.92,0.851547,0.353006,3,7,0,-1461.56,1.93891,1.88233,1.85774,2.49032,-0.611159,-0.366632,-0.170448,-0.327811,0.346599,0.126801,-0.403719,0.762594,-0.0136566,0.295022,-0.445983,-0.08517,-0.189114,-0.489538,0.672461,-0.150959,-1.00716,-0.443972,1.49625,0.936833,-0.574494,-0.00252642,-0.0782556,-0.233289,-1.10504,0.295389,0.188246,-0.596536,-0.295412,-0.358051,-0.0259728,0.568558
1476.45,0.697509,0.353006,4,15,0,-1455.75,1.84072,1.75825,1.76783,2.38432,0.0484344,0.312479,0.290526,0.10875,-0.0270515,0.134204,-0.577718,0.459324,0.455343,0.304165,-0.753908,0.106785,-0.456302,-0.348051,0.0589262,-0.234843,0.0246393,-0.155278,1.73679,0.946606,-0.128071,0.568226,0.238491,0.124385,-0.926628,0.605167,0.356642,-0.696374,-0.146195,0.0255024,-0.247296,0.501905
1482.74,0.978194,0.353006,4,15,0,-1460.9,1.94712,1.89014,1.8928,2.51136,-0.593295,-0.181377,-0.203451,-0.154708,0.180248,-0.109738,-0.373503,0.670815,-0.0779322,0.156113,-0.829052,-0.0824159,-0.197075,-0.300233,0.444293,-0.212621,-1.10915,-0.503483,1.60624,0.97997,-0.42435,-0.195302,-0.0385202,-0.269433,-1.09843,0.536606,0.323861,-0.722034,-0.270654,-0.33054,-0.152365,0.627716
1484.9,0.906011,0.353006,3,7,0,-1473.41,1.85877,1.8467,1.92359,2.63404,-0.37855,-0.0509322,-0.0877114,-0.418934,0.00761119,0.128105,-0.585039,0.330797,0.164189,-0.0043154,-0.877482,0.0297935,-0.562,-0.354528,0.325628,-0.237129,-0.277703,-0.425117,1.47649,0.786617,-0.328067,0.405643,0.168328,-0.0717737,-0.836369,0.457525,0.110862,-0.933541,-0.271193,-0.0538437,-0.33865,0.594878
1478.31,0.805151,0.353006,4,15,0,-1464.7,2.01669,1.95394,1.99729,2.56672,-0.493703,0.364375,-0.13895,0.00149824,-0.138774,-0.314037,-0.674317,0.441274,0.0127445,0.190952,-0.440381,-0.383481,-0.449869,-0.225491,0.161829,-0.395801,-0.753677,-0.376937,1.49112,0.804527,-0.522125,-0.156294,-0.00459067,-0.226318,-1.52042,0.442863,0.320971,-0.656152,-0.209899,-0.208573,-0.302841,0.46274
1481.91,0.813498,0.353006,3,7,0,-1461.23,1.85229,1.96392,1.96302,2.58331,-0.27296,-0.398205,-0.330222,-0.561618,0.163482,0.207035,-0.462259,0.397514,0.0925735,0.121164,-1.12242,0.0042263,-0.423576,-0.710362,0.349029,-0.267971,-0.514808,-0.453773,1.43682,0.82836,-0.219783,0.0830768,-0.194044,-0.103077,-0.883743,0.252043,0.0549085,-0.906834,-0.476311,-0.34703,-0.333228,0.614476
1485.74,0.974828,0.353006,4,15,0,-1470.66,1.79095,1.90117,1.91189,2.53417,-0.422224,0.0129858,-0.106741,-0.276459,0.20488,0.192015,-0.606943,0.272063,0.219966,0.139988,-0.639243,-0.0505398,-0.465784,-0.199423,0.314262,-0.362523,-0.727941,-0.3676,1.46645,0.832583,-0.406872,0.109276,-0.0235137,0.135754,-1.24392,0.581583,0.442092,-0.498857,-0.30114,-0.407803,-0.339317,0.495514
1482.65,0.949473,0.353006,4,15,0,-1472.79,1.7462,1.83803,1.85468,2.50273,-0.337125,-0.0452776,0.0932223,0.114627,0.0666062,-0.298022,-0.374269,0.754053,-0.0623932,0.233087,-0.797244,0.0325809,-0.366694,-0.416391,0.561175,-0.0766408,-0.701469,-0.28962,1.59581,0.912672,-0.0983039,0.299808,0.065505,-0.291555,-0.650314,0.229743,0.115663,-0.899226,-0.137904,-0.0932506,-0.0772995,0.557234
1479.54,0.752665,0.353006,4,15,0,-1457.33,1.95395,1.91345,1.9837,2.58875,-0.305826,0.178376,-0.295453,-0.379751,0.208039,0.0829874,-0.606291,0.171969,0.123934,0.166137,-0.561233,-0.0739089,-0.751039,-0.272377,-0.0906755,-0.288238,-0.574748,-0.57388,1.43133,0.846679,-0.526784,-0.0901452,0.0250252,-0.431434,-1.45493,0.496208,0.28015,-0.746915,-0.519201,-0.227177,-0.576418,0.489537
1475.25,0.891871,0.353006,3,15,0,-1461.22,1.87438,1.81581,1.83143,2.50141,-0.692135,-0.266305,0.271901,-0.261728,-0.0348747,-0.0228268,-0.701656,0.792287,0.0443953,0.141812,-1.15906,-0.137475,-0.286577,-0.612333,0.607035,-0.308257,-0.887001,-0.170649,1.4821,0.900832,-0.320488,0.406174,-0.0342343,-0.00107736,-0.926588,0.311809,0.0400966,-0.700254,-0.450553,-0.0774356,0.0411258,0.709576
1477.11,0.955721,0.353006,4,15,0,-1455.14,1.89232,1.82198,1.78707,2.46969,-0.0139993,0.283081,-0.320436,-0.113808,0.271477,0.115353,-0.488747,0.270511,0.0964774,0.307367,-0.453292,-0.100273,-0.528453,-0.142461,0.123371,-0.229162,-0.346778,-0.698628,1.48611,0.952478,-0.328536,-0.0285223,0.104165,-0.334214,-1.28392,0.591908,0.446399,-0.845635,-0.11043,-0.270439,-0.564085,0.472443
1476.5,1,0.353006,4,15,0,-1466.73,1.66889,1.72629,1.81393,2.40413,0.055542,0.305492,-0.200619,-0.052572,0.369615,0.213651,-0.379572,0.419628,0.141501,0.459518,-0.294469,-0.00401453,-0.449018,-0.0293087,0.145359,-0.054814,-0.235694,-0.618277,1.63771,1.0952,-0.274494,0.0896635,0.191748,-0.299399,-1.3328,0.679806,0.544223,-0.801248,-0.0181181,-0.163165,-0.497614,0.491316
1478.53,0.966313,0.353006,3,7,0,-1459.93,1.84737,1.66517,1.71598,2.39948,-0.148523,0.0494651,-0.17048,-0.154715,0.133551,0.0503539,-0.47809,0.672072,0.0832178,0.220728,-0.802603,0.0193132,-0.425294,-0.243078,0.723762,-0.149681,-0.271701,-0.775089,1.75817,0.864674,-0.169941,0.175876,0.239469,-0.0921681,-1.48394,0.501753,0.319325,-0.0542196,-0.189468,0.0139271,-0.19459,0.607537
1476.94,0.94838,0.353006,3,7,0,-1462.02,1.81088,1.63972,1.75691,2.3898,-0.111037,0.0179484,-0.148007,-0.157337,0.183089,-0.0231256,-0.481355,0.652592,0.0768966,0.286174,-0.922066,-0.0606881,-0.331387,-0.188521,0.785827,-0.266527,-0.331784,-0.90465,1.706,1.00196,-0.181149,0.248743,0.241894,-0.0424828,-1.49457,0.620858,0.261393,-0.0041911,-0.241487,-0.0117902,-0.271398,0.574279
1474.33,0.897648,0.353006,3,15,0,-1459.19,1.61789,1.72258,1.71336,2.37618,-0.265256,0.159418,0.342963,0.0730275,0.268928,0.302474,-0.297936,0.595461,0.313047,0.307463,-0.320268,0.0662905,-0.237933,-0.320302,0.144762,0.0313184,-0.626509,0.311419,1.57307,1.03668,-0.385155,0.302151,0.0150253,-0.0406452,-0.514973,0.489884,0.484109,-1.46175,-0.367072,-0.107891,-0.0886182,0.52443
1483.2,0.965684,0.353006,3,7,0,-1458.86,1.8236,1.63728,1.75894,2.42942,0.0449698,0.102602,0.00652645,-0.0824219,0.0240827,0.20315,-0.29783,0.445067,0.167232,0.393251,-0.456926,0.054233,-0.24719,-0.213108,0.660042,-0.444631,-0.733518,-0.38921,1.74603,1.02497,0.0601673,0.414285,0.13963,0.076655,-1.3155,0.600241,0.261872,-0.550885,-0.118649,-0.236164,0.124772,0.567361
1472.75,0.793121,0.353006,3,7,0,-1459.68,1.58293,1.63815,1.66739,2.27945,0.230081,0.138663,-0.135201,0.053219,0.569463,0.455019,-0.176354,0.657204,0.429958,-0.0233831,-1.30069,0.223208,-0.165066,-0.187345,0.465887,-0.00592836,-0.764698,-0.419823,1.73603,1.13099,-0.271309,0.35928,0.135512,-0.00311001,-0.996893,0.725924,0.214315,-0.277054,0.155371,0.244116,-0.319669,0.601205
1465.32,0.789615,0.353006,4,15,0,-1443.96,1.64952,1.68028,1.79327,2.29939,-0.782354,-0.00606455,0.344272,-0.0476277,-0.10301,-0.0144079,-0.679517,0.672822,0.0332682,0.636626,-0.00225264,-0.0110135,-0.487804,-0.337225,0.572903,-0.424101,-0.237139,-0.138511,1.6078,1.00134,-0.0345018,0.278595,0.239672,0.00148223,-0.739942,0.471891,0.611513,-1.25931,-0.440708,-0.325522,0.128507,0.576772
1473.77,0.947628,0.353006,4,15,0,-1443.14,1.73735,1.52827,1.61887,2.18717,0.111081,0.500449,0.111631,0.129873,0.434914,0.445521,-0.291974,0.705758,0.568988,0.0141579,-1.20371,0.301235,-0.152125,0.0343714,0.519542,0.120968,-0.387665,-0.537324,1.85009,1.23248,0.00676379,0.372254,0.252493,0.13695,-1.21334,0.831711,0.252706,-0.316226,0.0679049,-0.0658593,-0.143039,0.63391
1472.82,0.916662,0.353006,4,15,0,-1455.94,1.52963,1.70709,1.70941,2.15646,-0.331752,-0.0228582,0.38727,0.0493415,0.326656,0.140729,-0.394329,0.846214,0.0544187,0.816927,-0.180732,0.00181744,-0.188191,-0.272544,0.724379,-0.220247,-0.305014,0.154077,1.80239,1.19093,-0.182745,0.447871,0.330999,0.049767,-0.811909,0.549989,0.772678,-0.888345,-0.167654,0.214133,-0.024487,0.593178
1480.34,0.96877,0.353006,3,7,0,-1455.05,1.69762,1.48339,1.60171,2.31863,0.116881,0.377,0.188833,0.196341,0.406713,0.388898,-0.293469,0.565794,0.426857,0.0942966,-0.689625,0.21234,-0.120005,-0.145208,0.498861,0.0695784,-0.401974,-0.711514,1.69898,1.16694,-0.190729,0.217258,0.385363,-0.0265951,-0.849188,0.767133,0.30197,-0.390407,-0.263173,-0.146113,0.055998,0.576225
1483.73,0.988243,0.353006,4,15,0,-1468.07,1.57738,1.44852,1.59668,2.2356,-0.317878,0.170619,0.291764,-0.0265347,0.310811,0.191861,-0.212248,0.958236,0.194374,0.711578,-0.379677,0.132381,-0.316278,-0.105742,0.723431,-0.0669374,-0.498868,0.144117,1.86144,1.1857,-0.0892161,0.590893,0.150149,0.192015,-1.08027,0.598937,0.615354,-0.545713,0.146429,0.276314,-0.0884827,0.580821
1476.92,0.751121,0.353006,3,7,0,-1465.53,1.44202,1.45808,1.60931,2.24862,-0.0218804,0.501696,-0.0174441,0.0993245,0.384604,0.153273,-0.254009,0.817467,0.302371,0.84306,-0.711808,0.3328,-0.0948532,0.106139,0.655733,-0.0458329,-0.290279,0.00441829,1.84425,1.02824,-0.226893,0.71377,0.120308,0.143283,-1.26404,0.829085,0.685967,-0.86834,0.00913406,0.136062,0.0840321,0.552683
1474.3,0.770466,0.353006,4,15,0,-1455.28,1.61202,1.53124,1.69385,2.45604,-0.177527,-0.0796414,0.323687,0.0199719,0.273947,0.440408,-0.484006,0.683362,0.332005,-0.0563493,-0.331832,-0.138357,-0.375068,-0.457584,0.550456,-0.23499,-0.437199,-0.319724,1.55537,1.2661,0.0658614,0.0455651,0.279447,0.00671301,-0.509912,0.514273,0.309385,-0.425863,-0.170647,-0.0741419,-0.107917,0.612931
1483.76,0.984904,0.353006,3,15,0,-1460.01,1.70331,1.71819,1.76943,2.38055,-0.251784,-0.0358506,0.386257,0.235385,0.186499,0.255471,-0.544951,0.598967,0.336425,-0.0933861,-0.634356,0.0228887,-0.151792,-0.348082,0.365849,-0.274627,-0.813504,-0.331067,1.73814,1.10141,-0.027866,0.11595,0.0608802,0.127262,-0.810704,0.64901,0.451225,-0.488268,-0.212901,0.100273,0.00239824,0.526933
1483,0.940038,0.353006,4,15,0,-1469.49,1.68923,1.74031,1.79212,2.37671,-0.402615,-0.0342788,-0.021581,0.143362,-0.0657161,-0.00724804,-0.384491,0.538974,0.200993,0.277119,-0.708522,-0.225191,-0.362946,-0.0963883,0.406179,0.249375,-0.423673,-0.0626236,1.72925,1.02343,-0.144007,0.344804,0.00365115,0.0795593,-1.02516,0.555704,0.393397,-0.922943,0.1475,0.022197,0.0125518,0.562853
1478.54,0.827549,0.353006,4,15,0,-1463.69,1.86412,1.91858,1.95437,2.54902,-0.168467,0.156103,0.0896727,-0.320886,0.413437,0.263772,-0.650462,0.706115,0.0991644,0.264625,-0.756214,0.220305,-0.351661,-0.574447,0.373626,-0.677913,-0.695331,-0.572636,1.42626,0.932215,-0.41608,0.130523,0.205965,-0.269623,-1.34001,0.518313,0.290746,-0.630458,-0.662609,-0.271621,-0.415829,0.582011
